,Hand_Signal,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
796,40,21,76,-15,65,-43,41,-53,16,-47,-6,-16,1,-31,-19,-36,5,-33,26,0,0,-18,-20,-23,11,-17,33,19,1,0,-16,-4,17,3,38,41,5,19,-8,13,14,17,30
797,40,21,76,-15,66,-43,41,-53,17,-47,-5,-17,2,-32,-17,-37,6,-34,26,0,0,-18,-20,-23,12,-18,33,19,1,0,-15,-4,18,2,38,41,5,20,-8,14,14,17,31
798,40,22,76,-14,66,-42,41,-52,16,-46,-5,-17,2,-31,-18,-35,7,-31,28,0,0,-17,-20,-21,12,-14,33,19,1,2,-15,-2,17,5,38,42,4,22,-9,16,13,19,29
799,40,24,76,-13,67,-43,43,-54,18,-47,-5,-18,2,-32,-18,-36,7,-32,27,0,0,-17,-21,-21,12,-15,33,20,1,2,-17,-1,17,5,37,42,5,22,-10,16,14,20,30
800,40,25,75,-11,67,-42,43,-53,17,-46,-5,-17,3,-31,-18,-35,6,-31,26,0,0,-17,-21,-22,10,-16,31,20,1,2,-16,-2,16,5,37,43,4,23,-9,17,14,20,31
801,40,21,78,-15,69,-45,44,-56,18,-48,-4,-18,2,-32,-17,-35,8,-31,27,0,0,-17,-22,-22,11,-16,31,19,2,2,-15,-2,19,4,39,42,6,21,-7,15,17,19,32
802,40,21,77,-15,67,-45,42,-56,15,-47,-6,-18,1,-30,-21,-34,4,-31,24,0,0,-14,-22,-20,10,-15,31,21,2,4,-16,-1,17,5,37,43,8,25,-8,17,15,20,31
803,40,22,78,-16,67,-48,41,-59,13,-49,-10,-20,1,-30,-21,-35,2,-33,24,0,0,-13,-25,-19,6,-15,30,22,2,8,-17,2,14,6,35,45,8,29,-10,22,12,25,29
804,40,20,79,-18,68,-49,42,-59,14,-49,-9,-20,1,-32,-21,-36,3,-34,24,0,0,-14,-23,-19,8,-15,31,23,3,7,-18,3,15,6,37,48,9,29,-8,22,15,23,32
805,40,18,81,-19,68,-50,41,-60,13,-50,-9,-21,1,-30,-22,-36,1,-34,22,0,0,-12,-23,-18,9,-14,31,22,4,9,-17,3,16,7,37,47,11,31,-8,23,15,25,31
806,40,20,79,-18,69,-50,42,-59,13,-49,-9,-21,1,-31,-23,-36,1,-35,22,0,0,-12,-25,-18,7,-15,30,23,3,9,-18,4,15,7,37,48,10,31,-8,24,16,26,33
807,40,20,82,-19,70,-50,43,-61,14,-50,-9,-21,1,-31,-22,-36,2,-34,24,0,0,-11,-24,-17,10,-13,33,23,4,10,-17,4,17,8,40,49,11,31,-7,23,17,24,35
808,40,21,81,-18,69,-51,42,-63,12,-50,-10,-22,1,-32,-23,-36,1,-33,23,0,0,-10,-25,-16,7,-11,31,24,3,12,-19,6,13,9,37,49,11,34,-9,25,13,25,31
809,40,24,82,-16,70,-50,43,-62,10,-49,-12,-24,1,-31,-23,-34,3,-31,24,0,0,-10,-25,-13,9,-9,30,23,3,13,-18,8,15,11,35,49,10,35,-9,27,14,28,30
810,40,25,81,-17,67,-53,40,-64,7,-50,-13,-25,1,-29,-25,-32,0,-30,22,0,0,-7,-26,-11,7,-8,29,24,3,15,-18,11,14,13,35,50,11,38,-11,31,12,31,28
811,40,20,83,-19,70,-53,42,-64,10,-52,-12,-25,0,-29,-25,-30,1,-28,23,0,0,-8,-26,-11,8,-8,30,23,4,15,-15,10,17,11,37,48,12,37,-8,29,14,29,30
812,40,23,84,-17,70,-53,43,-65,9,-52,-11,-26,0,-29,-24,-31,2,-30,23,0,0,-7,-26,-10,8,-7,29,24,4,17,-17,11,15,12,36,50,14,40,-9,31,14,30,30
813,40,19,86,-19,71,-53,41,-64,8,-51,-14,-24,0,-27,-26,-31,-2,-31,21,0,0,-4,-26,-10,8,-9,31,24,5,17,-15,10,17,11,37,50,15,39,-6,32,16,32,31
814,40,24,85,-17,76,-54,41,-63,2,-46,-19,-27,0,-25,-29,-27,-1,-27,22,0,0,0,-28,-3,11,-3,34,25,5,23,-15,20,20,19,40,50,13,45,-5,42,21,41,35
815,40,18,87,-24,69,-57,37,-65,0,-48,-20,-27,-1,-26,-30,-31,-3,-34,19,0,0,0,-26,-7,10,-9,31,25,6,23,-15,15,19,13,37,53,18,46,-4,39,21,36,34
816,40,19,86,-23,68,-56,35,-64,-3,-45,-22,-27,-3,-25,-34,-29,-6,-32,15,0,0,2,-30,-5,6,-8,26,26,6,26,-20,18,15,15,34,52,18,49,-7,41,18,36,34
817,40,17,89,-25,66,-57,34,-66,-2,-46,-22,-27,-3,-25,-33,-28,-8,-31,15,0,0,3,-29,-4,7,-7,30,26,8,27,-18,19,17,15,37,53,21,51,-6,42,18,36,34
818,40,14,92,-27,71,-59,36,-66,-1,-46,-21,-28,-3,-25,-31,-28,-2,-31,20,0,0,2,-28,-4,10,-7,31,26,8,28,-16,21,18,17,37,53,20,52,-3,44,19,39,34
819,40,15,91,-27,70,-58,34,-64,-3,-45,-23,-29,-3,-26,-33,-28,-5,-31,17,0,0,1,-30,-4,7,-8,28,26,7,27,-19,20,16,15,36,53,18,52,-6,44,17,37,32
820,40,17,96,-24,77,-59,43,-67,4,-48,-19,-30,-2,-26,-31,-29,-2,-32,21,0,0,1,-28,-4,12,-8,32,27,9,28,-16,21,21,17,39,56,22,54,-3,46,23,42,37
821,40,20,99,-23,79,-58,45,-64,8,-46,-15,-31,-2,-27,-25,-27,4,-30,28,0,0,1,-25,-2,16,-5,38,29,9,30,-13,24,24,19,43,57,23,55,0,47,25,40,40
822,40,18,95,-24,78,-60,46,-70,9,-52,-11,-30,-2,-29,-29,-30,-1,-31,25,0,0,-1,-27,-6,13,-8,37,27,7,26,-14,19,21,16,41,55,20,52,-3,44,21,38,37
823,40,17,95,-24,79,-61,46,-70,9,-51,-12,-29,-1,-29,-28,-31,2,-31,27,0,0,-1,-26,-5,13,-8,37,27,7,27,-15,21,19,17,38,54,20,52,-5,45,19,39,34
824,40,22,97,-21,80,-58,49,-68,12,-51,-10,-30,0,-30,-21,-31,8,-31,33,0,0,-3,-23,-6,16,-6,41,29,7,26,-12,20,24,18,44,56,20,52,-3,44,22,38,38
825,40,24,90,-20,78,-59,47,-71,8,-53,-16,-31,-1,-30,-29,-30,2,-31,28,0,0,-2,-27,-4,13,-7,37,28,5,27,-17,22,20,18,40,56,16,53,-7,47,19,41,36
826,40,27,93,-17,81,-57,50,-71,13,-57,-13,-32,2,-31,-26,-29,5,-29,31,0,0,-2,-26,-3,16,-4,40,28,5,26,-17,24,21,21,41,58,15,53,-7,48,20,43,35
827,40,27,93,-19,80,-58,48,-69,11,-56,-14,-30,2,-31,-28,-30,4,-29,29,0,0,-2,-28,-3,13,-4,35,29,5,25,-19,22,18,20,37,57,14,52,-10,47,17,43,33
828,40,24,93,-19,80,-59,51,-74,16,-58,-9,-31,0,-32,-24,-33,6,-32,31,0,0,-4,-26,-7,14,-7,39,29,7,26,-18,20,20,18,42,59,18,52,-6,45,20,41,38
829,40,33,105,-16,76,-54,47,-71,13,-60,-14,-28,3,-35,-20,-36,5,-34,27,0,0,-10,-27,-12,8,-9,31,28,2,18,-21,14,14,15,37,58,10,45,-13,38,12,37,32
830,40,36,96,-13,81,-54,52,-71,16,-58,-11,-30,4,-34,-28,-34,1,-33,26,0,0,-8,-31,-9,10,-7,36,30,2,21,-26,18,15,18,41,60,9,49,-14,43,16,41,37
831,40,31,94,-17,79,-58,52,-74,15,-58,-12,-30,2,-37,-30,-38,-1,-35,26,0,0,-10,-33,-13,6,-10,34,29,3,19,-26,16,13,17,40,60,11,48,-14,42,14,40,35
832,40,33,93,-16,79,-57,53,-72,17,-58,-11,-29,4,-36,-26,-37,1,-34,26,0,0,-9,-31,-11,9,-7,36,29,3,20,-25,18,14,20,40,60,12,50,-15,44,13,43,33
833,40,33,92,-14,79,-54,52,-70,17,-55,-10,-28,2,-35,-30,-36,-1,-34,24,0,0,-9,-32,-11,7,-8,33,29,2,20,-26,17,12,19,37,60,9,49,-17,42,11,41,32
834,40,35,93,-15,79,-55,52,-69,15,-55,-13,-29,3,-36,-30,-37,-3,-36,22,0,0,-9,-33,-11,6,-9,33,28,2,18,-29,15,10,17,37,59,8,47,-18,41,11,39,33
835,40,36,95,-14,80,-55,53,-69,16,-53,-14,-28,4,-35,-28,-36,-2,-35,24,0,0,-9,-33,-11,5,-9,32,28,1,19,-29,16,12,17,39,58,8,47,-18,41,12,39,34
836,40,36,95,-14,79,-55,53,-71,16,-56,-14,-28,4,-36,-27,-36,1,-34,27,0,0,-9,-31,-12,8,-9,35,27,1,18,-28,14,12,16,39,57,8,45,-17,38,11,37,32
837,40,37,94,-14,78,-54,52,-68,15,-54,-15,-28,5,-35,-28,-34,-1,-32,25,0,0,-8,-31,-9,6,-8,32,28,1,19,-28,16,10,17,36,58,7,46,-17,41,10,39,31
838,40,38,94,-13,77,-54,51,-69,15,-53,-13,-28,5,-34,-28,-34,-1,-32,24,0,0,-8,-32,-9,7,-7,31,27,1,19,-27,18,12,20,36,57,8,46,-17,42,11,42,30
839,40,35,95,-15,76,-54,51,-69,14,-54,-13,-27,3,-33,-27,-36,-1,-34,24,0,0,-7,-31,-10,7,-7,33,27,1,19,-26,16,13,18,37,57,9,44,-16,39,11,40,30
840,40,35,94,-13,77,-53,50,-68,13,-52,-15,-28,3,-34,-27,-33,3,-29,27,0,0,-6,-30,-6,9,-4,33,28,1,22,-24,19,14,21,37,57,8,46,-15,42,12,43,30
841,40,36,93,-11,77,-51,49,-67,12,-52,-16,-28,3,-32,-27,-30,2,-28,26,0,0,-4,-30,-3,10,-2,34,28,2,23,-25,21,13,21,36,57,9,47,-15,43,13,42,30
842,40,34,93,-13,79,-53,51,-68,14,-53,-11,-27,3,-32,-25,-32,3,-30,26,0,0,-4,-26,-4,13,-3,36,27,3,22,-20,19,17,20,38,55,10,45,-11,42,15,42,31
843,40,35,88,-13,72,-49,44,-64,7,-47,-19,-28,4,-30,-31,-28,-5,-27,20,0,0,-2,-31,-2,6,-3,29,26,2,23,-26,21,11,20,33,55,10,49,-14,44,11,42,28
844,40,33,87,-14,70,-51,44,-63,7,-46,-18,-27,3,-28,-28,-29,0,-29,22,0,0,-2,-30,-4,8,-6,28,25,3,22,-23,19,14,18,33,52,10,46,-14,41,13,39,29
845,40,33,84,-13,68,-49,43,-62,8,-46,-16,-26,3,-28,-28,-28,0,-27,22,0,0,-3,-30,-4,7,-4,28,25,2,21,-26,19,11,19,32,51,9,44,-16,39,10,38,28
846,40,32,82,-14,67,-48,42,-60,8,-47,-16,-26,2,-29,-27,-29,-2,-27,20,0,0,-4,-29,-5,5,-5,27,24,2,20,-25,18,10,18,32,50,9,44,-15,39,11,37,28
847,40,31,78,-15,62,-50,38,-61,3,-46,-20,-26,2,-27,-26,-28,-4,-28,15,0,0,-2,-28,-4,3,-5,23,24,2,21,-25,18,7,18,28,50,8,45,-15,40,8,38,25
848,40,26,76,-20,59,-52,35,-61,1,-45,-21,-25,1,-27,-26,-30,-5,-30,14,0,0,-4,-28,-9,1,-9,21,22,2,18,-24,13,5,13,26,48,9,42,-14,35,7,33,25
849,40,25,76,-19,59,-51,35,-62,2,-45,-19,-23,2,-26,-24,-30,-6,-32,12,0,0,-3,-28,-9,0,-8,21,23,2,19,-23,14,7,14,29,48,9,41,-12,34,9,32,27
850,40,29,70,-15,57,-49,34,-58,3,-43,-19,-23,3,-25,-23,-28,-4,-28,13,0,0,-3,-27,-5,1,-5,21,23,1,19,-24,16,6,17,26,48,7,40,-14,35,7,35,24
851,40,27,70,-15,59,-49,33,-59,2,-44,-17,-24,2,-24,-20,-25,2,-26,18,0,0,-2,-23,-3,6,-3,24,22,1,19,-18,18,11,19,28,46,7,40,-12,38,9,38,23
852,40,24,67,-14,58,-49,32,-60,2,-42,-16,-24,2,-25,-20,-27,0,-28,16,0,0,-1,-23,-5,4,-4,24,23,2,20,-16,17,11,17,28,45,9,40,-10,37,10,35,24
853,40,20,66,-19,59,-52,32,-61,1,-44,-16,-24,2,-25,-20,-29,-1,-32,14,0,0,-2,-23,-6,6,-7,24,22,3,19,-18,15,11,15,28,46,10,40,-9,36,12,34,25
854,40,20,71,-19,60,-52,33,-58,3,-41,-14,-25,1,-25,-15,-27,6,-29,16,0,0,-1,-15,-5,14,-6,26,22,3,21,-11,17,18,16,31,45,11,42,-6,38,16,36,28
855,40,22,69,-17,59,-51,30,-57,-1,-40,-16,-25,0,-24,-21,-25,0,-28,14,0,0,0,-21,-3,9,-5,23,23,3,22,-15,19,15,17,29,46,11,43,-9,40,13,37,26
856,40,21,70,-18,59,-52,30,-58,-1,-39,-17,-25,0,-24,-22,-26,-1,-29,14,0,0,0,-21,-3,8,-6,25,22,3,22,-15,18,14,16,31,45,11,42,-7,39,14,36,28
857,40,21,73,-17,61,-51,30,-56,-1,-36,-15,-25,0,-23,-20,-24,2,-27,15,0,0,2,-19,-2,11,-5,25,23,4,24,-12,19,17,16,31,46,13,44,-4,39,17,36,30
858,40,25,72,-14,62,-49,31,-54,-3,-34,-18,-26,0,-23,-24,-21,-2,-22,15,0,0,3,-21,3,10,-1,26,23,3,25,-15,24,16,19,32,46,10,46,-7,43,16,39,30
859,40,25,73,-15,62,-49,30,-55,-4,-34,-18,-26,-1,-22,-24,-20,-1,-21,15,0,0,4,-21,5,11,1,28,23,3,26,-14,26,18,21,33,46,10,47,-7,45,16,42,30
860,40,25,76,-14,64,-47,32,-51,0,-31,-16,-25,1,-22,-22,-19,0,-19,18,0,0,6,-19,6,11,2,29,23,3,27,-14,26,16,20,33,44,11,48,-5,44,17,39,31
861,40,23,72,-19,60,-52,24,-50,-5,-32,-19,-24,-3,-11,-24,-11,-1,-15,16,0,0,15,-18,14,11,9,29,20,6,32,-9,30,18,24,36,36,16,46,2,45,23,40,38
862,40,16,70,-24,61,-54,22,-54,-11,-40,-24,-24,-4,-13,-23,-17,0,-23,14,0,0,11,-17,6,13,-2,27,20,6,29,-7,24,21,17,35,39,14,46,3,42,26,36,39
863,40,12,70,-25,55,-51,17,-49,-14,-30,-25,-24,-4,-11,-24,-15,-1,-23,11,0,0,13,-18,7,11,-4,25,20,7,31,-8,25,20,16,32,40,16,49,2,44,24,36,36
864,40,8,73,-28,57,-52,21,-50,-10,-31,-22,-25,-4,-16,-24,-20,-4,-27,11,0,0,8,-17,2,9,-6,24,22,8,28,-5,21,20,12,34,42,20,47,8,39,29,31,41
865,40,5,77,-30,60,-53,24,-50,-6,-32,-17,-24,-4,-15,-21,-20,-1,-28,13,0,0,8,-12,0,12,-9,25,21,8,28,-2,19,24,9,36,41,21,45,10,36,32,26,44
866,40,4,81,-30,64,-56,26,-55,-8,-33,-19,-25,-3,-18,-16,-20,6,-26,16,0,0,7,-7,1,21,-7,29,22,7,28,4,21,30,13,38,43,19,48,15,40,37,31,45
867,40,4,81,-30,62,-56,25,-57,-11,-36,-26,-25,-3,-20,-20,-22,1,-27,14,0,0,5,-12,0,16,-8,30,21,8,27,-2,20,25,11,39,40,20,45,11,37,33,29,45
868,40,5,83,-30,64,-55,24,-52,-11,-33,-25,-25,-4,-15,-24,-16,0,-21,16,0,0,11,-16,5,16,-3,30,22,8,31,-2,24,27,14,39,41,20,50,11,42,32,32,42
869,40,8,82,-30,59,-54,22,-52,-15,-31,-31,-26,-5,-13,-29,-13,-6,-20,11,0,0,13,-21,8,12,-2,29,22,8,34,-8,27,24,16,38,41,21,53,6,46,27,35,39
870,40,12,84,-24,65,-50,28,-53,-9,-35,-27,-24,-5,-10,-29,-15,-6,-22,10,0,0,15,-19,6,11,-4,23,22,8,35,-7,26,22,16,33,43,19,53,4,46,27,37,38
871,40,19,81,-19,62,-48,26,-52,-9,-37,-28,-27,-4,-14,-32,-14,-8,-19,11,0,0,13,-23,10,8,2,25,24,6,35,-13,30,18,21,33,46,16,55,-1,50,22,42,35
872,40,16,83,-22,63,-53,27,-59,-9,-39,-23,-27,-5,-15,-34,-16,-8,-23,12,0,0,12,-25,9,8,-2,27,23,7,34,-14,30,18,19,36,45,17,54,-2,49,22,39,38
873,40,16,84,-22,66,-54,29,-59,-7,-37,-23,-26,-4,-17,-33,-18,-6,-24,13,0,0,11,-24,6,9,-4,26,24,7,34,-14,27,18,18,36,46,17,53,-1,47,24,38,39
874,40,21,83,-18,67,-52,28,-57,-8,-36,-23,-27,-4,-17,-34,-19,-5,-26,11,0,0,11,-26,6,9,-6,21,24,5,34,-16,29,18,19,30,48,14,55,-4,50,22,42,34
875,40,19,84,-19,68,-53,32,-60,-6,-38,-22,-28,-3,-16,-33,-17,-5,-24,13,0,0,11,-27,7,7,-3,23,24,5,33,-16,29,17,20,31,48,15,54,-5,49,20,41,33
876,40,22,84,-16,68,-51,31,-58,-7,-35,-20,-27,-4,-18,-33,-20,-5,-27,10,0,0,12,-24,7,11,-5,24,25,5,36,-15,30,19,20,33,49,15,56,-4,51,23,42,36
877,40,21,84,-19,66,-56,32,-64,-3,-44,-19,-28,-2,-21,-32,-20,-7,-25,13,0,0,9,-27,7,6,-1,26,25,5,32,-18,29,15,22,34,49,15,53,-7,50,18,43,34
878,40,22,85,-19,68,-55,35,-64,-2,-44,-21,-28,-3,-21,-31,-23,-5,-29,15,0,0,9,-27,4,8,-5,27,26,6,34,-16,27,18,20,36,52,17,55,-4,49,22,41,37
879,40,19,89,-19,73,-56,39,-65,2,-44,-17,-28,-3,-22,-28,-24,1,-29,20,0,0,7,-23,2,15,-6,32,25,5,32,-12,27,23,19,39,50,16,54,-1,48,25,41,39
880,40,27,85,-16,71,-54,36,-60,-2,-40,-21,-29,-1,-22,-34,-20,-6,-23,16,0,0,9,-30,8,8,0,28,28,4,34,-19,31,18,24,37,54,14,57,-6,53,21,46,36
881,40,22,87,-18,72,-55,37,-64,-2,-47,-24,-28,-4,-22,-33,-24,-4,-30,15,0,0,9,-27,3,11,-7,28,25,5,33,-17,28,20,19,36,51,15,55,-5,50,22,43,36
882,40,28,89,-15,72,-52,40,-61,2,-42,-21,-30,0,-23,-30,-22,-9,-26,14,0,0,8,-29,7,8,0,31,28,4,35,-17,31,19,24,38,54,14,59,-6,55,21,48,36
883,40,32,92,-14,75,-51,40,-63,2,-45,-19,-28,0,-28,-31,-28,0,-29,19,0,0,2,-29,-1,11,-4,30,27,4,28,-19,24,18,21,38,55,13,51,-10,46,18,44,34
884,40,33,91,-10,77,-49,44,-62,4,-43,-17,-29,0,-25,-35,-22,-6,-24,19,0,0,4,-32,5,6,0,31,28,3,30,-21,29,15,23,38,55,11,54,-12,51,15,46,33
885,40,32,96,-10,83,-49,48,-60,8,-43,-13,-28,1,-26,-32,-23,0,-24,24,0,0,3,-27,2,13,-3,33,28,4,29,-18,27,19,20,37,55,12,53,-10,50,17,45,33
886,40,34,95,-8,84,-49,48,-63,8,-46,-14,-28,1,-27,-33,-25,0,-25,22,0,0,2,-29,2,13,-2,32,28,2,29,-20,27,19,22,37,55,10,53,-13,50,16,46,32
887,40,30,99,-13,86,-52,49,-66,8,-48,-15,-28,0,-29,-31,-29,3,-28,25,0,0,0,-30,-3,12,-5,33,28,4,27,-21,22,18,18,37,56,13,51,-11,46,18,43,35
888,40,31,97,-14,82,-54,48,-69,9,-53,-14,-29,1,-32,-33,-33,0,-32,24,0,0,-2,-32,-6,8,-8,31,27,4,25,-23,20,15,17,36,56,13,51,-13,45,14,42,31
889,40,36,99,-12,84,-53,51,-68,11,-52,-13,-30,2,-32,-31,-30,1,-28,26,0,0,-4,-31,-3,10,-3,34,28,3,24,-21,22,19,20,42,58,12,51,-13,46,15,42,33
890,40,38,99,-9,89,-52,55,-67,13,-49,-11,-30,2,-31,-30,-29,4,-27,27,0,0,-3,-29,-2,12,-3,34,29,3,26,-21,24,19,22,39,59,11,53,-14,50,16,47,33
891,40,45,108,-3,88,-39,57,-53,26,-56,3,-28,3,-38,-22,-35,13,-32,39,0,0,-12,-23,-9,22,-6,44,30,1,20,-15,20,28,21,49,62,8,51,-11,45,21,42,38
892,40,43,109,-7,99,-55,70,-74,35,-68,10,-30,7,-40,-17,-47,6,-52,29,0,0,-15,-24,-13,19,-9,43,31,0,19,-17,18,27,19,49,64,7,49,-11,43,23,41,41
893,40,41,107,-8,100,-59,71,-78,33,-64,5,-30,6,-41,-21,-41,12,-37,36,0,0,-14,-23,-15,20,-9,44,31,1,17,-16,15,25,18,48,63,8,46,-11,40,20,40,40
894,40,45,104,-5,98,-56,70,-78,30,-63,1,-30,6,-39,-26,-36,7,-31,34,0,0,-15,-28,-12,18,-4,43,31,0,17,-20,18,23,23,45,65,5,47,-15,44,15,47,31
895,40,48,102,-3,97,-56,69,-78,28,-63,-3,-32,7,-42,-27,-37,7,-31,34,0,0,-14,-29,-10,17,-3,42,32,-2,17,-23,19,22,24,45,65,2,47,-19,46,13,49,31
896,40,46,105,-5,101,-58,73,-80,33,-66,2,-31,6,-46,-24,-43,12,-35,41,0,0,-19,-28,-17,20,-7,50,32,-1,12,-22,13,25,21,52,66,4,44,-17,41,16,44,38
897,40,48,107,-3,103,-58,77,-81,38,-67,7,-31,7,-47,-20,-43,17,-34,46,0,0,-20,-26,-17,23,-7,52,32,-1,12,-20,14,27,22,53,66,3,43,-16,41,20,46,42
898,40,46,108,-3,103,-56,76,-79,37,-68,2,-30,7,-48,-22,-45,17,-36,45,0,0,-23,-26,-20,23,-9,51,32,-1,9,-21,12,28,21,53,67,2,42,-15,40,21,45,42
899,40,48,110,-3,106,-55,78,-79,40,-69,7,-30,7,-49,-20,-44,20,-34,49,0,0,-22,-24,-18,26,-7,54,32,-1,9,-20,13,30,22,56,68,3,42,-13,40,24,46,45
900,40,54,112,-2,104,-54,78,-79,43,-73,7,-31,9,-51,-20,-49,16,-40,46,0,0,-24,-25,-21,24,-11,53,33,-3,9,-21,13,29,21,56,69,-1,43,-15,41,22,45,45
901,40,51,109,-4,103,-55,77,-80,41,-75,5,-31,7,-51,-25,-51,13,-43,43,0,0,-25,-29,-22,23,-13,53,32,-2,7,-26,10,27,20,57,68,0,41,-19,39,19,44,44
902,40,53,110,-3,104,-56,77,-82,41,-74,4,-31,7,-52,-24,-51,15,-44,45,0,0,-24,-29,-22,23,-13,53,32,-2,8,-28,10,26,19,55,68,1,42,-20,39,18,45,43
903,40,56,110,-2,104,-55,78,-80,41,-73,3,-30,9,-50,-24,-50,14,-44,45,0,0,-24,-28,-22,24,-13,53,33,-2,9,-26,13,27,21,56,70,0,44,-19,41,20,46,44
904,40,54,111,-3,107,-57,82,-81,45,-74,7,-31,9,-52,-21,-51,17,-43,48,0,0,-25,-26,-22,26,-13,58,32,-2,8,-23,11,29,20,60,68,1,41,-15,39,23,44,47
905,40,52,109,-4,104,-57,79,-81,43,-72,6,-31,8,-52,-23,-52,13,-46,43,0,0,-24,-29,-23,21,-14,51,32,-2,8,-25,11,26,20,56,68,0,42,-18,39,20,43,43
906,40,52,109,-4,104,-58,79,-82,41,-74,5,-31,8,-52,-24,-52,13,-45,43,0,0,-25,-29,-22,22,-12,53,33,-3,8,-28,11,25,21,56,69,-1,43,-22,39,16,44,42
907,40,57,106,-3,102,-56,78,-81,42,-74,5,-31,8,-52,-26,-54,8,-47,38,0,0,-26,-32,-23,16,-13,49,33,-3,8,-30,11,20,19,51,70,-2,44,-23,40,14,43,41
908,40,55,109,-4,104,-58,81,-82,44,-76,7,-30,9,-54,-24,-56,11,-50,43,0,0,-28,-31,-27,19,-18,52,32,-3,5,-29,8,23,18,56,68,-2,39,-22,37,15,43,40
909,40,58,109,-2,105,-57,81,-81,45,-75,7,-30,9,-53,-24,-54,11,-47,43,0,0,-25,-32,-26,17,-17,52,32,-3,6,-31,9,21,19,55,68,-2,40,-24,37,14,43,41
910,40,58,108,-2,104,-55,80,-80,43,-74,5,-29,8,-52,-25,-53,11,-46,43,0,0,-25,-33,-24,18,-15,51,32,-4,7,-32,10,21,20,53,69,-3,40,-25,39,13,45,39
911,40,58,107,-1,103,-56,81,-81,45,-76,5,-30,9,-52,-24,-53,10,-46,42,0,0,-25,-33,-24,17,-15,50,32,-4,7,-31,11,21,21,53,68,-3,41,-24,40,13,46,39
912,40,56,108,-4,104,-56,82,-79,46,-75,8,-30,9,-52,-22,-53,12,-46,43,0,0,-25,-31,-24,19,-15,52,32,-4,8,-29,11,22,22,54,69,-3,42,-24,40,13,47,39
913,40,59,109,-1,106,-55,82,-79,45,-75,7,-29,11,-51,-23,-52,11,-45,43,0,0,-24,-32,-22,18,-14,51,32,-4,8,-30,12,22,22,53,70,-3,43,-23,42,14,48,39
914,40,60,108,0,105,-54,82,-78,44,-74,6,-29,10,-51,-24,-52,10,-45,41,0,0,-25,-33,-23,16,-14,48,33,-5,8,-34,13,17,23,49,70,-4,44,-27,42,11,47,37
915,40,62,110,0,105,-54,82,-78,45,-73,6,-30,11,-52,-22,-52,12,-44,43,0,0,-25,-31,-22,18,-13,50,33,-4,8,-31,13,20,24,52,71,-4,43,-26,43,13,50,39
916,40,64,108,2,103,-54,80,-82,42,-74,3,-31,11,-52,-23,-51,11,-43,42,0,0,-23,-33,-19,14,-9,48,33,-6,10,-35,14,14,23,47,71,-6,47,-29,45,7,49,33
917,40,64,109,5,105,-52,81,-81,44,-71,6,-32,12,-52,-22,-49,12,-38,45,0,0,-22,-33,-17,13,-6,48,35,-6,13,-34,19,15,30,49,73,-5,49,-29,50,7,56,33
918,40,63,108,3,105,-53,80,-82,42,-71,3,-33,12,-53,-22,-48,13,-37,45,0,0,-22,-34,-16,14,-4,47,35,-6,14,-35,20,15,31,47,74,-5,51,-29,51,7,57,32
919,40,66,109,5,105,-52,81,-82,42,-72,2,-34,12,-53,-23,-47,10,-36,42,0,0,-21,-34,-13,14,-2,48,35,-6,15,-35,22,15,32,49,75,-5,52,-30,52,8,56,35
920,40,67,111,5,104,-52,81,-83,42,-71,2,-34,13,-53,-22,-46,13,-35,44,0,0,-21,-33,-12,16,-2,48,35,-6,15,-35,23,17,32,49,75,-5,52,-29,52,9,57,34
921,40,69,110,7,104,-50,80,-80,41,-70,1,-34,13,-52,-24,-43,11,-32,42,0,0,-19,-34,-9,14,1,46,35,-6,18,-36,26,14,34,47,75,-5,54,-30,56,7,60,32
922,40,69,110,6,103,-49,79,-80,40,-69,0,-34,13,-51,-25,-41,11,-31,43,0,0,-18,-35,-8,14,1,46,36,-6,17,-37,26,13,34,46,75,-6,55,-31,57,7,60,33
923,40,71,109,7,104,-50,82,-80,41,-68,1,-34,13,-50,-25,-41,10,-31,43,0,0,-18,-36,-8,13,1,47,36,-5,19,-37,27,14,35,48,75,-5,57,-30,58,7,60,35
924,40,72,109,10,103,-47,79,-79,39,-68,-1,-34,12,-50,-26,-40,8,-30,40,0,0,-17,-36,-5,12,3,44,36,-7,19,-39,29,12,36,45,76,-7,57,-31,59,6,61,32
925,40,67,111,6,106,-51,78,-80,33,-63,-6,-35,12,-48,-31,-39,4,-30,37,0,0,-13,-40,-2,10,5,44,36,-4,23,-38,31,12,36,46,76,-2,60,-32,62,5,63,31
926,40,68,113,6,109,-54,79,-81,31,-65,-7,-37,12,-47,-30,-35,8,-26,41,0,0,-12,-39,0,14,6,47,37,-4,24,-39,32,15,35,47,76,-2,62,-30,63,9,62,34
927,40,65,111,4,108,-56,78,-84,29,-66,-9,-37,11,-47,-32,-36,9,-28,41,0,0,-13,-40,0,15,4,44,36,-4,23,-40,31,15,34,44,75,-2,60,-31,62,8,62,31
928,40,66,114,4,108,-55,77,-83,29,-66,-9,-37,11,-47,-31,-35,7,-27,39,0,0,-11,-38,2,15,7,45,37,-4,25,-38,33,15,37,45,77,-1,62,-31,63,5,63,28
